Trial,Bandit,Reward,Algorithm
126,3,4.735472596566538,ThompsonSampling Algorithm
127,3,2.8702464094115605,ThompsonSampling Algorithm
128,3,4.230375989833725,ThompsonSampling Algorithm
129,3,3.668436745118329,ThompsonSampling Algorithm
130,3,4.363394493226181,ThompsonSampling Algorithm
131,3,3.3943056883671634,ThompsonSampling Algorithm
132,3,3.7566226447585995,ThompsonSampling Algorithm
133,3,4.401952362385822,ThompsonSampling Algorithm
134,3,3.7460190814213687,ThompsonSampling Algorithm
135,3,3.812554331632596,ThompsonSampling Algorithm
136,3,3.7068026908300173,ThompsonSampling Algorithm
137,3,3.9512540118727935,ThompsonSampling Algorithm
138,3,3.2700498317770847,ThompsonSampling Algorithm
139,3,3.0337305497991984,ThompsonSampling Algorithm
140,3,3.298014668819338,ThompsonSampling Algorithm
141,3,1.6795595505464331,ThompsonSampling Algorithm
142,3,3.4512214907125034,ThompsonSampling Algorithm
143,3,3.5032138315004246,ThompsonSampling Algorithm
144,3,2.6196095246568145,ThompsonSampling Algorithm
145,3,4.380560978084643,ThompsonSampling Algorithm
146,3,2.9744693886756437,ThompsonSampling Algorithm
147,3,4.4043384915592805,ThompsonSampling Algorithm
148,3,3.0521573707487204,ThompsonSampling Algorithm
149,3,4.79445915090011,ThompsonSampling Algorithm
150,3,4.667711251841234,ThompsonSampling Algorithm
151,3,3.663653481507685,ThompsonSampling Algorithm
152,3,4.09274178877557,ThompsonSampling Algorithm
153,3,4.416608273065535,ThompsonSampling Algorithm
154,3,2.9378966251386154,ThompsonSampling Algorithm
155,3,4.516194863145632,ThompsonSampling Algorithm
156,3,3.5403702877815864,ThompsonSampling Algorithm
157,3,4.04502439728715,ThompsonSampling Algorithm
158,3,4.5398802059175845,ThompsonSampling Algorithm
159,3,4.396199780419631,ThompsonSampling Algorithm
160,3,5.675206394798128,ThompsonSampling Algorithm
161,3,3.6607295981023036,ThompsonSampling Algorithm
162,3,3.640718597530069,ThompsonSampling Algorithm
163,3,2.599245077985638,ThompsonSampling Algorithm
164,3,4.959294701614242,ThompsonSampling Algorithm
165,3,6.245294069531446,ThompsonSampling Algorithm
166,3,5.624691256003199,ThompsonSampling Algorithm
167,3,6.537296808847824,ThompsonSampling Algorithm
168,3,4.326458009783852,ThompsonSampling Algorithm
169,3,2.442508601671288,ThompsonSampling Algorithm
170,3,4.961529574779296,ThompsonSampling Algorithm
171,3,5.275130375105573,ThompsonSampling Algorithm
172,3,5.787316273040545,ThompsonSampling Algorithm
173,3,4.596785904558622,ThompsonSampling Algorithm
174,3,5.684264690012981,ThompsonSampling Algorithm
175,3,2.8562624537284984,ThompsonSampling Algorithm
176,3,4.096135649606616,ThompsonSampling Algorithm
177,3,3.142606547379378,ThompsonSampling Algorithm
178,3,2.227552631532765,ThompsonSampling Algorithm
179,3,3.459567573703128,ThompsonSampling Algorithm
180,3,4.388348966612885,ThompsonSampling Algorithm
181,3,3.2914751034364107,ThompsonSampling Algorithm
182,3,4.418962536323187,ThompsonSampling Algorithm
183,3,3.6407388500792397,ThompsonSampling Algorithm
184,3,4.01598905526102,ThompsonSampling Algorithm
185,3,4.13904789048616,ThompsonSampling Algorithm
186,3,2.940374472798906,ThompsonSampling Algorithm
187,3,4.783306423368945,ThompsonSampling Algorithm
188,3,6.12482001737852,ThompsonSampling Algorithm
189,3,3.0164877963446144,ThompsonSampling Algorithm
190,3,5.498361211458457,ThompsonSampling Algorithm
191,3,2.7929343275439686,ThompsonSampling Algorithm
192,3,2.6410706694370267,ThompsonSampling Algorithm
193,3,3.869625272762636,ThompsonSampling Algorithm
194,3,2.3305659528571,ThompsonSampling Algorithm
195,3,3.379367297766578,ThompsonSampling Algorithm
196,3,3.9794094854218707,ThompsonSampling Algorithm
197,3,4.980068094401531,ThompsonSampling Algorithm
198,3,3.2659183531680833,ThompsonSampling Algorithm
199,3,4.744809941137232,ThompsonSampling Algorithm
200,3,2.902856401365253,ThompsonSampling Algorithm
201,3,4.989554768908549,ThompsonSampling Algorithm
202,3,2.9319527096005134,ThompsonSampling Algorithm
203,3,4.061689924551141,ThompsonSampling Algorithm
204,3,3.855528695228788,ThompsonSampling Algorithm
205,3,3.6888625019862857,ThompsonSampling Algorithm
206,3,5.302628307076053,ThompsonSampling Algorithm
207,3,3.1055686924746815,ThompsonSampling Algorithm
208,3,4.854868909110553,ThompsonSampling Algorithm
209,3,6.496501056324744,ThompsonSampling Algorithm
210,3,3.1489756221095164,ThompsonSampling Algorithm
211,3,4.780421794963233,ThompsonSampling Algorithm
212,3,3.6828691309980224,ThompsonSampling Algorithm
213,3,3.6855682897606963,ThompsonSampling Algorithm
214,3,3.1810118340076308,ThompsonSampling Algorithm
215,3,4.06534296931472,ThompsonSampling Algorithm
216,3,3.9367064364000193,ThompsonSampling Algorithm
217,3,3.912568556926766,ThompsonSampling Algorithm
218,3,3.430149595428775,ThompsonSampling Algorithm
219,3,4.834197875685704,ThompsonSampling Algorithm
220,3,5.29493221934985,ThompsonSampling Algorithm
221,3,2.892402403316556,ThompsonSampling Algorithm
222,3,3.9757492964875536,ThompsonSampling Algorithm
223,3,4.057954554126737,ThompsonSampling Algorithm
224,3,6.376990181706285,ThompsonSampling Algorithm
225,3,4.432349289036911,ThompsonSampling Algorithm
226,3,3.59541085101912,ThompsonSampling Algorithm
227,3,4.319673101096026,ThompsonSampling Algorithm
228,3,2.599307089614163,ThompsonSampling Algorithm
229,3,3.8468730111610947,ThompsonSampling Algorithm
230,3,3.7653933859906394,ThompsonSampling Algorithm
231,3,3.364479737111551,ThompsonSampling Algorithm
232,3,4.410658081427409,ThompsonSampling Algorithm
233,3,4.287117579466451,ThompsonSampling Algorithm
234,3,5.60967576683007,ThompsonSampling Algorithm
235,3,3.426575154046496,ThompsonSampling Algorithm
236,3,2.941128126815034,ThompsonSampling Algorithm
237,3,5.3547097864629585,ThompsonSampling Algorithm
238,3,5.566782718161147,ThompsonSampling Algorithm
239,3,4.102794796495156,ThompsonSampling Algorithm
240,3,0.6411864393292928,ThompsonSampling Algorithm
241,3,3.0146731607209993,ThompsonSampling Algorithm
242,3,3.5454957097821866,ThompsonSampling Algorithm
243,3,5.442296998626178,ThompsonSampling Algorithm
244,3,3.7238311303783895,ThompsonSampling Algorithm
245,3,1.5226405388453421,ThompsonSampling Algorithm
246,3,6.367190756756775,ThompsonSampling Algorithm
247,3,4.186412538052766,ThompsonSampling Algorithm
248,3,4.833710199989986,ThompsonSampling Algorithm
249,3,4.0194545542704905,ThompsonSampling Algorithm
250,3,2.779433966107355,ThompsonSampling Algorithm
251,3,3.5041270521888346,ThompsonSampling Algorithm
252,3,2.5959911749906657,ThompsonSampling Algorithm
253,3,2.808180497581186,ThompsonSampling Algorithm
254,3,4.145648395189714,ThompsonSampling Algorithm
255,3,4.57706769622337,ThompsonSampling Algorithm
256,3,4.96164057202538,ThompsonSampling Algorithm
257,3,3.86632413888241,ThompsonSampling Algorithm
258,3,3.556762821627977,ThompsonSampling Algorithm
259,3,2.9078813502390877,ThompsonSampling Algorithm
260,3,4.091214546126681,ThompsonSampling Algorithm
261,3,3.2135690079678385,ThompsonSampling Algorithm
262,3,4.332462895571301,ThompsonSampling Algorithm
263,3,4.181082072928164,ThompsonSampling Algorithm
264,3,4.747560614306808,ThompsonSampling Algorithm
265,3,3.990049833724131,ThompsonSampling Algorithm
266,3,4.528651820244361,ThompsonSampling Algorithm
267,3,2.488174972563992,ThompsonSampling Algorithm
268,3,2.492552421663276,ThompsonSampling Algorithm
269,3,3.706286610163012,ThompsonSampling Algorithm
270,3,2.7650432169482277,ThompsonSampling Algorithm
271,3,3.425437393929834,ThompsonSampling Algorithm
272,3,4.141007954279638,ThompsonSampling Algorithm
273,3,3.818687588621644,ThompsonSampling Algorithm
274,3,4.863347801807904,ThompsonSampling Algorithm
275,3,6.665255541496649,ThompsonSampling Algorithm
276,3,4.317923787129924,ThompsonSampling Algorithm
277,3,3.925409984054584,ThompsonSampling Algorithm
278,3,4.345116785949852,ThompsonSampling Algorithm
279,3,4.612511757046207,ThompsonSampling Algorithm
280,3,2.9393131478053625,ThompsonSampling Algorithm
281,3,3.0565566896126026,ThompsonSampling Algorithm
282,3,3.2376478548599668,ThompsonSampling Algorithm
283,3,5.394587854417204,ThompsonSampling Algorithm
284,3,3.0051774227105303,ThompsonSampling Algorithm
285,3,5.7813828908432,ThompsonSampling Algorithm
286,3,4.192761898144477,ThompsonSampling Algorithm
287,3,4.001750178022809,ThompsonSampling Algorithm
288,3,4.209515456600775,ThompsonSampling Algorithm
289,3,3.948679518571524,ThompsonSampling Algorithm
290,3,3.1931951435866335,ThompsonSampling Algorithm
291,3,3.643807150918532,ThompsonSampling Algorithm
292,3,2.1176648602002186,ThompsonSampling Algorithm
293,3,3.998917043328128,ThompsonSampling Algorithm
294,3,3.2501979855831413,ThompsonSampling Algorithm
295,3,3.4426934047553943,ThompsonSampling Algorithm
296,3,4.024321865154708,ThompsonSampling Algorithm
297,3,3.3029194118594996,ThompsonSampling Algorithm
298,3,3.6110769259407576,ThompsonSampling Algorithm
299,3,4.882424409354288,ThompsonSampling Algorithm
300,3,5.136505359691069,ThompsonSampling Algorithm
301,3,4.469842378014569,ThompsonSampling Algorithm
302,3,2.857548686974066,ThompsonSampling Algorithm
303,3,4.216221395771562,ThompsonSampling Algorithm
304,3,2.8250094348245627,ThompsonSampling Algorithm
305,3,3.70312967517904,ThompsonSampling Algorithm
306,3,2.5764229415074595,ThompsonSampling Algorithm
307,3,3.9233552922483343,ThompsonSampling Algorithm
308,3,5.1552496856781085,ThompsonSampling Algorithm
309,3,4.301836860696793,ThompsonSampling Algorithm
310,3,3.5109946410310435,ThompsonSampling Algorithm
311,3,3.429838427938691,ThompsonSampling Algorithm
312,3,2.9290819901413547,ThompsonSampling Algorithm
313,3,4.235641510061374,ThompsonSampling Algorithm
314,3,3.270652678385278,ThompsonSampling Algorithm
315,3,4.9976840679981045,ThompsonSampling Algorithm
316,3,5.207146474395952,ThompsonSampling Algorithm
317,3,4.494303441047376,ThompsonSampling Algorithm
318,3,4.509479453516675,ThompsonSampling Algorithm
319,3,4.263579848194992,ThompsonSampling Algorithm
320,3,3.9411787639220277,ThompsonSampling Algorithm
321,3,5.161176460044709,ThompsonSampling Algorithm
322,3,3.348193265607996,ThompsonSampling Algorithm
323,3,5.38530714598684,ThompsonSampling Algorithm
324,3,4.485712361569485,ThompsonSampling Algorithm
325,3,5.584605970366742,ThompsonSampling Algorithm
326,3,3.375525768896624,ThompsonSampling Algorithm
327,3,4.42704835237571,ThompsonSampling Algorithm
328,3,4.2077288909338755,ThompsonSampling Algorithm
329,3,4.2798269011764685,ThompsonSampling Algorithm
330,3,3.4275109697399886,ThompsonSampling Algorithm
331,3,4.3472286648831,ThompsonSampling Algorithm
332,3,3.0806336675846127,ThompsonSampling Algorithm
333,3,3.5517082226746455,ThompsonSampling Algorithm
334,3,3.8949633159316295,ThompsonSampling Algorithm
335,3,3.1002558765450465,ThompsonSampling Algorithm
336,3,3.0786849131830505,ThompsonSampling Algorithm
337,3,4.313075244895263,ThompsonSampling Algorithm
338,3,4.477293269129242,ThompsonSampling Algorithm
339,3,3.969672826890702,ThompsonSampling Algorithm
340,3,5.370968269163303,ThompsonSampling Algorithm
341,3,4.569631457785287,ThompsonSampling Algorithm
342,3,4.112009272147465,ThompsonSampling Algorithm
343,3,4.293265593464774,ThompsonSampling Algorithm
344,3,4.222569203420503,ThompsonSampling Algorithm
345,3,4.153293800032817,ThompsonSampling Algorithm
346,3,2.8288620875243864,ThompsonSampling Algorithm
347,3,4.311607171462939,ThompsonSampling Algorithm
348,3,4.116612482854166,ThompsonSampling Algorithm
349,3,1.061757634532488,ThompsonSampling Algorithm
350,3,5.2781166565310125,ThompsonSampling Algorithm
351,3,4.300345158181889,ThompsonSampling Algorithm
352,3,2.8438558860371623,ThompsonSampling Algorithm
353,3,4.816783854378741,ThompsonSampling Algorithm
354,3,3.0047300585882084,ThompsonSampling Algorithm
355,3,3.3777672243207952,ThompsonSampling Algorithm
356,3,3.532721101059274,ThompsonSampling Algorithm
357,3,5.873113618392296,ThompsonSampling Algorithm
358,3,0.9416405838025024,ThompsonSampling Algorithm
359,3,4.46364182968245,ThompsonSampling Algorithm
360,3,3.6732998018110328,ThompsonSampling Algorithm
361,3,3.9771377469662585,ThompsonSampling Algorithm
362,3,4.661070184871435,ThompsonSampling Algorithm
363,3,5.053522209073325,ThompsonSampling Algorithm
364,3,3.3005234971053836,ThompsonSampling Algorithm
365,3,3.2995033022641422,ThompsonSampling Algorithm
366,3,4.964419410243515,ThompsonSampling Algorithm
367,3,2.709108386453856,ThompsonSampling Algorithm
368,3,4.002055325923188,ThompsonSampling Algorithm
369,3,2.4015086272531008,ThompsonSampling Algorithm
370,3,5.439454801734775,ThompsonSampling Algorithm
371,3,5.135186859851471,ThompsonSampling Algorithm
372,3,2.9941089483110277,ThompsonSampling Algorithm
373,3,4.147491697377705,ThompsonSampling Algorithm
374,3,5.552609015856426,ThompsonSampling Algorithm
375,3,3.435605090697668,ThompsonSampling Algorithm
376,3,3.9476112921615836,ThompsonSampling Algorithm
377,3,3.5230117570795194,ThompsonSampling Algorithm
378,3,5.300413685511109,ThompsonSampling Algorithm
379,3,3.250919807377441,ThompsonSampling Algorithm
380,3,2.819617197195006,ThompsonSampling Algorithm
381,3,4.570372316987968,ThompsonSampling Algorithm
382,3,5.634106821321181,ThompsonSampling Algorithm
383,3,2.1465221638874277,ThompsonSampling Algorithm
384,3,3.747048509629664,ThompsonSampling Algorithm
385,3,4.04698005756174,ThompsonSampling Algorithm
386,3,4.822292516871448,ThompsonSampling Algorithm
387,3,3.6755472313772537,ThompsonSampling Algorithm
388,3,5.080977344086229,ThompsonSampling Algorithm
389,3,4.478392232327225,ThompsonSampling Algorithm
390,3,4.2640687877159955,ThompsonSampling Algorithm
391,3,4.816803331424514,ThompsonSampling Algorithm
392,3,3.8834619426279104,ThompsonSampling Algorithm
393,3,3.551992662381389,ThompsonSampling Algorithm
394,3,3.3173103487607505,ThompsonSampling Algorithm
395,3,3.5814100847006367,ThompsonSampling Algorithm
396,3,2.93932489667463,ThompsonSampling Algorithm
397,3,1.7420085829571605,ThompsonSampling Algorithm
398,3,4.799337809364369,ThompsonSampling Algorithm
399,3,2.6110848217050275,ThompsonSampling Algorithm
400,3,3.0394474732040653,ThompsonSampling Algorithm
401,3,5.420094158194258,ThompsonSampling Algorithm
402,3,3.92536921438838,ThompsonSampling Algorithm
403,3,4.6949418879365865,ThompsonSampling Algorithm
404,3,2.7774419606624576,ThompsonSampling Algorithm
405,3,3.9048757621344476,ThompsonSampling Algorithm
406,3,4.19939206936545,ThompsonSampling Algorithm
407,3,2.255122827405975,ThompsonSampling Algorithm
408,3,3.282756053215656,ThompsonSampling Algorithm
409,3,5.888325549381845,ThompsonSampling Algorithm
410,3,3.7211048912833347,ThompsonSampling Algorithm
411,3,3.0787757997859186,ThompsonSampling Algorithm
412,3,5.137231792840399,ThompsonSampling Algorithm
413,3,4.152716600886077,ThompsonSampling Algorithm
414,3,3.7357779698128186,ThompsonSampling Algorithm
415,3,5.6073353625125275,ThompsonSampling Algorithm
416,3,4.795854654928524,ThompsonSampling Algorithm
417,3,3.4258250479066525,ThompsonSampling Algorithm
418,3,4.192653333440931,ThompsonSampling Algorithm
419,3,3.8073533021204478,ThompsonSampling Algorithm
420,3,3.7811914627273464,ThompsonSampling Algorithm
421,3,2.9827629012922756,ThompsonSampling Algorithm
422,3,4.478352386898015,ThompsonSampling Algorithm
423,3,3.786632455558846,ThompsonSampling Algorithm
424,3,4.907728213119583,ThompsonSampling Algorithm
425,3,4.825217245152154,ThompsonSampling Algorithm
426,3,3.1716724525933855,ThompsonSampling Algorithm
427,3,4.943721101149797,ThompsonSampling Algorithm
428,3,3.536607372176915,ThompsonSampling Algorithm
429,3,4.1126770574833165,ThompsonSampling Algorithm
430,3,4.705670237752407,ThompsonSampling Algorithm
431,3,4.412944680866985,ThompsonSampling Algorithm
432,3,4.279143762575686,ThompsonSampling Algorithm
433,3,4.359529320649846,ThompsonSampling Algorithm
434,3,3.5945770575462435,ThompsonSampling Algorithm
435,3,1.7140333466562079,ThompsonSampling Algorithm
436,3,3.7023637612475566,ThompsonSampling Algorithm
437,3,2.7379615546535225,ThompsonSampling Algorithm
438,3,5.638453533739833,ThompsonSampling Algorithm
439,3,6.2309675021825,ThompsonSampling Algorithm
440,3,3.32213222487534,ThompsonSampling Algorithm
441,3,3.139002375169498,ThompsonSampling Algorithm
442,3,3.1537832788719444,ThompsonSampling Algorithm
443,3,3.6410051785896327,ThompsonSampling Algorithm
444,3,5.552399174929687,ThompsonSampling Algorithm
445,3,3.224204452849164,ThompsonSampling Algorithm
446,3,4.869565785034724,ThompsonSampling Algorithm
447,3,5.021846032171464,ThompsonSampling Algorithm
448,3,4.4101211318952265,ThompsonSampling Algorithm
449,3,3.1001258564683893,ThompsonSampling Algorithm
450,3,3.816931055341593,ThompsonSampling Algorithm
451,3,4.27695499607024,ThompsonSampling Algorithm
452,3,4.408505388204789,ThompsonSampling Algorithm
453,3,3.950660984413514,ThompsonSampling Algorithm
454,3,6.155185179132156,ThompsonSampling Algorithm
455,3,3.3863405923735534,ThompsonSampling Algorithm
456,3,5.761236320326592,ThompsonSampling Algorithm
457,3,2.9132571871114354,ThompsonSampling Algorithm
458,3,3.1454275723685874,ThompsonSampling Algorithm
459,3,3.7359961563040596,ThompsonSampling Algorithm
460,3,3.1486271927155913,ThompsonSampling Algorithm
461,3,5.2442692437547205,ThompsonSampling Algorithm
462,3,3.399139879547753,ThompsonSampling Algorithm
463,3,3.5279172951783235,ThompsonSampling Algorithm
464,3,4.600554431743577,ThompsonSampling Algorithm
465,3,2.942479062411797,ThompsonSampling Algorithm
466,3,4.1237732338668,ThompsonSampling Algorithm
467,3,4.415560452720798,ThompsonSampling Algorithm
468,3,2.237984504328664,ThompsonSampling Algorithm
469,3,3.4375767397322363,ThompsonSampling Algorithm
470,3,3.9775042426152063,ThompsonSampling Algorithm
471,3,3.2301139887889887,ThompsonSampling Algorithm
472,3,4.135128408448247,ThompsonSampling Algorithm
473,3,3.445280798688352,ThompsonSampling Algorithm
474,3,5.177070015392143,ThompsonSampling Algorithm
475,3,3.35965795072189,ThompsonSampling Algorithm
476,3,3.446479373799196,ThompsonSampling Algorithm
477,3,4.535856731837662,ThompsonSampling Algorithm
478,3,1.7863979854070542,ThompsonSampling Algorithm
479,3,5.341711782901282,ThompsonSampling Algorithm
480,3,5.209337688191052,ThompsonSampling Algorithm
481,3,3.9849979597243403,ThompsonSampling Algorithm
482,3,4.425234009038975,ThompsonSampling Algorithm
483,3,4.203232101656552,ThompsonSampling Algorithm
484,3,2.4521329160138468,ThompsonSampling Algorithm
485,3,3.9544787349984745,ThompsonSampling Algorithm
486,3,4.9401887409658585,ThompsonSampling Algorithm
487,3,3.1371877669797854,ThompsonSampling Algorithm
488,3,4.8108604134712465,ThompsonSampling Algorithm
489,3,2.9875285632113533,ThompsonSampling Algorithm
490,3,3.512344852806365,ThompsonSampling Algorithm
491,3,5.850038507328192,ThompsonSampling Algorithm
492,3,3.3939461659598114,ThompsonSampling Algorithm
493,3,5.243643363751041,ThompsonSampling Algorithm
494,3,4.171723046794606,ThompsonSampling Algorithm
495,3,4.747741959608971,ThompsonSampling Algorithm
496,3,3.9609666067796825,ThompsonSampling Algorithm
497,3,5.457192041096791,ThompsonSampling Algorithm
498,3,4.460600980140443,ThompsonSampling Algorithm
499,3,5.039848075426897,ThompsonSampling Algorithm
500,3,4.301864384373244,ThompsonSampling Algorithm
501,3,5.137864796739257,ThompsonSampling Algorithm
502,3,3.8761335702238036,ThompsonSampling Algorithm
503,3,2.3780082289552604,ThompsonSampling Algorithm
504,3,3.255430025651219,ThompsonSampling Algorithm
505,3,3.8498258766561357,ThompsonSampling Algorithm
506,3,3.8850303472064787,ThompsonSampling Algorithm
507,3,4.407858430265629,ThompsonSampling Algorithm
508,3,3.211798263772236,ThompsonSampling Algorithm
509,3,3.4698479654488006,ThompsonSampling Algorithm
510,3,3.328776531562956,ThompsonSampling Algorithm
511,3,1.4984504836871229,ThompsonSampling Algorithm
512,3,5.022646523164458,ThompsonSampling Algorithm
513,3,2.9879502536785862,ThompsonSampling Algorithm
514,3,2.2675148903124542,ThompsonSampling Algorithm
515,3,4.52689458925231,ThompsonSampling Algorithm
516,3,5.153412005979198,ThompsonSampling Algorithm
517,3,3.388949617626938,ThompsonSampling Algorithm
518,3,3.5640321148414187,ThompsonSampling Algorithm
519,3,4.574298251790784,ThompsonSampling Algorithm
520,3,4.007266348313841,ThompsonSampling Algorithm
521,3,4.905780951716608,ThompsonSampling Algorithm
522,3,2.472622617031702,ThompsonSampling Algorithm
523,3,3.7874341895647854,ThompsonSampling Algorithm
524,3,4.209392413070674,ThompsonSampling Algorithm
525,3,3.454189332557849,ThompsonSampling Algorithm
526,3,3.152863249677707,ThompsonSampling Algorithm
527,3,3.1043460886548395,ThompsonSampling Algorithm
528,3,2.2152039274323663,ThompsonSampling Algorithm
529,3,3.684995416098966,ThompsonSampling Algorithm
